"Close to Home",14006,1310,"Other Concerts"
"Cloud Cult",10988,1310,"Other Concerts"
"Cloud Room",8717,1310,"Other Concerts"
"Club 27",10810,1310,"Other Concerts"
"Club Entice",12283,1310,"Other Concerts"
"Club Fuel",13685,1310,"Other Concerts"
"Club Raw",4152,1310,"Other Concerts"
"Club Rubber",12147,1310,"Other Concerts"
"Club Vampire",9621,1310,"Other Concerts"
"Club Wars Championship",8724,1307,"Festivals and Special Shows"
"Club Wars Mixed Final",12172,1310,"Other Concerts"
"Clumsy Lovers",9580,1310,"Other Concerts"
"Clutch",5087,1308,"Hard Rock"
"CMA Awards",7619,1310,"Other Concerts"
"CMA Celebrity Close Up",5217,1302,"Awards and TV Shows"
"CMA Music Festival",1989,1302,"Awards and TV Shows"
"CMA Post Awards Party",14500,1310,"Other Concerts"
"CMT 100 Greatest Songs of Country Music",4382,1310,"Other Concerts"
"CMT Music Awards",4074,1310,"Other Concerts"
"CMT Tour",10704,1310,"Other Concerts"
"Coachella Film Premiere",8238,1310,"Other Concerts"
"Coachella Music Festival",1796,1310,"Other Concerts"
"Coal Chamber",185,1310,"Other Concerts"
"Coalesce",13614,1310,"Other Concerts"
"Coalescent",11806,1310,"Other Concerts"
"Coalition of the Willing",10812,1310,"Other Concerts"
"Cobra Starship",11139,1310,"Other Concerts"
"Cock Fight",12678,1310,"Other Concerts"
"Coco Lee",14145,1310,"Other Concerts"
"Coco Montoya",11897,1310,"Other Concerts"
"Cocorosie",12947,1310,"Other Concerts"
"Coheed & Cambria",5095,1301,"Alternative Rock"
"Colbie Caillat",14292,1310,"Other Concerts"
"Cold",4024,1310,"Other Concerts"
"Cold as Life",13245,1310,"Other Concerts"
"Cold Roses, Inc.",10097,1310,"Other Concerts"
"Cold War Kids",10120,1301,"Alternative Rock"
"Coldcut",8145,1310,"Other Concerts"
"Coldplay",1524,1310,"Other Concerts"
"Cole Deggs",13345,1310,"Other Concerts"
"Colette",13246,1310,"Other Concerts"
"Colin Hay",4974,1310,"Other Concerts"
"Colin James",7633,1303,"Blues and Jazz"
"Colin Meloy",14937,1310,"Other Concerts"
"Collective Soul",188,1310,"Other Concerts"
"Collie Buddz",13842,1310,"Other Concerts"
"Collin Raye",190,1310,"Other Concerts"
"Colm Wilkinson",3955,1310,"Other Concerts"
"Colorado Symphony Orchestra",12439,1310,"Other Concerts"
"Colors of Christmas",1450,1307,"Festivals and Special Shows"
"Columbia Independence Party",10103,1310,"Other Concerts"
"Combichrist",13146,1310,"Other Concerts"
"Come Together: A Tribute to Brad Delp",13636,1310,"Other Concerts"
"Come Together: A Tribute to John Lennon",2113,1310,"Other Concerts"
"Comeback Kid",8289,1310,"Other Concerts"
"Comets On Fire",10047,1310,"Other Concerts"
"Commander Cody",12307,1310,"Other Concerts"
"Common",3994,1309,"Hip Hop and Rap"
"Common Sense",194,1310,"Other Concerts"
"Company of Thieves",11898,1310,"Other Concerts"
"Con Funk Shun",14470,1310,"Other Concerts"
"Concert for a Landmine Free World",1256,1310,"Other Concerts"
"Concert For Artist Rights",2532,1310,"Other Concerts"
"Concert for Hope",12240,1310,"Other Concerts"
"Concert for Kids",7963,1310,"Other Concerts"
"Concert for New York",2189,1310,"Other Concerts"
"Concert for Peace",11602,1310,"Other Concerts"
"Concert for Toronto",4389,1310,"Other Concerts"
"Concierto del Amor",2368,1310,"Other Concerts"
"Concrete Blonde",2558,1310,"Other Concerts"
"Concrete Groove",10936,1310,"Other Concerts"
"Confederate Railroad",7363,1310,"Other Concerts"
"Conflict",12009,1310,"Other Concerts"
"Confunktion",3943,1310,"Other Concerts"
"Congress of Corruption",11141,1310,"Other Concerts"
"Conjunto Primavera Mexican Concert",5370,1310,"Other Concerts"
"Connie Francis",4044,1310,"Other Concerts"
"Connie Kaldor",10461,1310,"Other Concerts"
"Connie Stevens",4975,1310,"Other Concerts"
"Conquest",10775,1310,"Other Concerts"
"Conrad's All-Star Revue",10665,1310,"Other Concerts"
"Conspirator",11453,1310,"Other Concerts"
"Constantine Maroulis",7992,1310,"Other Concerts"
"Constitution Ball",6572,1310,"Other Concerts"
"Controversy",9034,1310,"Other Concerts"
"Converge",5191,1310,"Other Concerts"
"Cook, Dixon & Young",7613,1310,"Other Concerts"
"Cool 105.7 Full Tilt Boogie",4757,1310,"Other Concerts"
"Coolio",2158,1310,"Other Concerts"
"Coors Light Mountain Jam",4441,1310,"Other Concerts"
"Copeland",6630,1310,"Other Concerts"
"Copywrite",12010,1310,"Other Concerts"
"Corb Lund",14583,1310,"Other Concerts"
"Corbin Bleu",12912,1310,"Other Concerts"
"Cordero",9943,1310,"Other Concerts"
"Core Effect",10559,1314,"Rock"
"Corey Smith",9026,1310,"Other Concerts"
"Corinne Bailey Rae",8996,1310,"Other Concerts"
"Cornelius",14490,1310,"Other Concerts"
"Cornell Gunter's Coasters",7984,1310,"Other Concerts"
"Cornershop",2755,1310,"Other Concerts"
"Cornmeal",11404,1310,"Other Concerts"
"Corporate Punishment Tour",12088,1310,"Other Concerts"
"Corpse Show Creeps",14637,1310,"Other Concerts"
"Corrosion of Conformity",6735,1310,"Other Concerts"
"Cory Morrow",8335,1310,"Other Concerts"
"Cory Ryan",12173,1310,"Other Concerts"
"Cosmic Railroad",8958,1310,"Other Concerts"
"Cougars",11157,1310,"Other Concerts"
"Count Basie Orchestra",2204,1305,"Classical and Orchestra"
"Counting Crows",199,1301,"Alternative Rock"
"Country Christmas Tour",11692,1310,"Other Concerts"
"Country Classics",14047,1310,"Other Concerts"
"Country Fair",12617,1310,"Other Concerts"
"Country Fest",12719,1310,"Other Concerts"
"Country Fever Music Festival",14836,1310,"Other Concerts"
"Country Freedom Concert",2205,1310,"Other Concerts"
"Country Jam",7266,1307,"Festivals and Special Shows"
"Country Rat Pack",7866,1310,"Other Concerts"
"Country Stampede",5534,1310,"Other Concerts"
"Country Thunder",3032,1307,"Festivals and Special Shows"
"Country USA",7282,1310,"Other Concerts"
"Country Wars Finals",10048,1310,"Other Concerts"
"Country: A Celebration of America's Music",8100,1310,"Other Concerts"
"Courtney Love",5231,1310,"Other Concerts"
"Covenant",10529,1310,"Other Concerts"
"Cover Gurl",12679,1310,"Other Concerts"
"Cover Wars",11515,1310,"Other Concerts"
"Cowboy Junkies",200,1306,"Country and Folk"
"Cowboy Mouth",2737,1301,"Alternative Rock"
"Cowtown 250",201,1310,"Other Concerts"
"CPO",2848,1310,"Other Concerts"
"Crabb Family",6583,1310,"Other Concerts"
"Cracker",983,1310,"Other Concerts"
"Cracklin Moth",10333,1310,"Other Concerts"
"Cradle of Filth",4905,1310,"Other Concerts"
"Craig Chaquico",2872,1310,"Other Concerts"
"Craig David",2449,1310,"Other Concerts"
"Craig Morgan",7364,1310,"Other Concerts"
"Cranberries",203,1310,"Other Concerts"
"Crash",11901,1310,"Other Concerts"
"Crash Romeo",11163,1310,"Other Concerts"
"Crash Test Dummies",1896,1310,"Other Concerts"
"Crazy Cool",9076,1310,"Other Concerts"
"Crazytown",1706,1310,"Other Concerts"
"Cream",6671,1310,"Other Concerts"
"Creators of S.O.A.P.",11621,1310,"Other Concerts"
"Creed",204,1310,"Other Concerts"
"Creedence Clearwater Revisited",1049,1304,"Classic Rock"
"Cristian",2061,1310,"Other Concerts"
"Critical Bill",12011,1310,"Other Concerts"
"Cromwell Street",9254,1310,"Other Concerts"
"Crooners",13428,1310,"Other Concerts"
"Crosby Stills and Nash",2357,1310,"Other Concerts"
"Crosby Stills Nash and Young",9334,1310,"Other Concerts"
"Cross Canadian Ragweed",3954,1306,"Country and Folk"
"Crossbreed",8754,1310,"Other Concerts"
"Crossfade",6896,1301,"Alternative Rock"
"Crossroads Ceili",11432,1310,"Other Concerts"
"Crossroads Guitar Festival",5306,1307,"Festivals and Special Shows"
"Crowded House",12792,1310,"Other Concerts"
"Crown Royal Festival in the Field",9155,1310,"Other Concerts"
"Crud",11394,1310,"Other Concerts"
"Cruefest",7388,1306,"Country and Folk"
"Cruisin' Oldies Showband",11225,1310,"Other Concerts"
"Crunktoberfest",5931,1310,"Other Concerts"
"Crusty Demons Global Assault Tour",5371,1310,"Other Concerts"
"Cryptopsy",6929,1310,"Other Concerts"
"Crystal Gayle",206,1310,"Other Concerts"
"Crystal Lewis",2206,1310,"Other Concerts"
"Crystal Method",2038,1310,"Other Concerts"
"Crystal Roxx",11104,1310,"Other Concerts"
"Cuban Link",12208,1310,"Other Concerts"
"Cubanismo!",207,1310,"Other Concerts"
"Cubensis",12255,1310,"Other Concerts"
"Cuervoton",8984,1310,"Other Concerts"
"Cui Jian",5325,1310,"Other Concerts"
"Cuisillos",7022,1310,"Other Concerts"
"Culbertson/Brown/Botti",4442,1310,"Other Concerts"
"Culture",13744,1310,"Other Concerts"
"Culture Club",209,1310,"Other Concerts"
"Current Ninety Three",4015,1310,"Other Concerts"
"Cursive",9826,1314,"Rock"
"Curtis Stigers",6954,1310,"Other Concerts"
"Curtiss A",14539,1310,"Other Concerts"
"Custom Car and Bike Show",5579,1310,"Other Concerts"
"Cut Chemist",9827,1310,"Other Concerts"
"Cute is What We Aim For",10020,1310,"Other Concerts"
"Cutting Crew",12951,1310,"Other Concerts"
"Cyndi Lauper",2705,1311,"Pop"
"Cypress Hill",211,1310,"Other Concerts"
"Czech Opera Prague",13772,1310,"Other Concerts"
"D'angelo",212,1310,"Other Concerts"
"D-12",5417,1310,"Other Concerts"
"D-Railed",11807,1312,"Punk Rock"
"D.I.",11210,1310,"Other Concerts"
"D.R.I.",9095,1310,"Other Concerts"
"Da Brat",6955,1310,"Other Concerts"
"Dabrye",9349,1310,"Other Concerts"
"Daby Toure",9811,1310,"Other Concerts"
"Dada",4850,1310,"Other Concerts"
"Daddy Yankee",7428,1309,"Hip Hop and Rap"
"Dae Dai",14527,1310,"Other Concerts"
"Dafnis Prieto Absolute Quintet",10927,1310,"Other Concerts"
"Daft Punk",12775,1310,"Other Concerts"
"Daggermouth",8290,1310,"Other Concerts"
"Daisy May",12537,1310,"Other Concerts"
"Dakshina Ensemble",13978,1310,"Other Concerts"
"Dale Earnhardt Tribute Concert",4076,1310,"Other Concerts"
"Dallas Blues Festival",11900,1310,"Other Concerts"
"Dallas Symphony Orchestra",2372,1310,"Other Concerts"
"Dames Aflame",11179,1310,"Other Concerts"
"Damian Jr. Gong Marley",7713,1310,"Other Concerts"
"Damien Dempsey",10560,1310,"Other Concerts"
"Damien Jurado",9088,1310,"Other Concerts"
"Damien Rice",4680,1301,"Alternative Rock"
"Damone",4383,1310,"Other Concerts"
"Dan Andriano",10767,1310,"Other Concerts"
"Dan Bern",9086,1310,"Other Concerts"
"Dan Hicks and the Hot Licks",8291,1310,"Other Concerts"
"Dan the Automator",11705,1310,"Other Concerts"
"Dan Tyminski Band",14767,1310,"Other Concerts"
"Dan Zanes",8146,1310,"Other Concerts"
"Dana International",5022,1310,"Other Concerts"
"Dance Gavin Dance",13843,1310,"Other Concerts"
"Dance Party",12012,1310,"Other Concerts"
"Dance Trends",4371,1310,"Other Concerts"
"DanceStar USA",5293,1310,"Other Concerts"
"Dandi Wind",14841,1310,"Other Concerts"
"Dandy Warhols",4666,1301,"Alternative Rock"
"Daniel Barenboim",1955,1310,"Other Concerts"
"Daniel Bernard Roumain",11304,1310,"Other Concerts"
"Daniel Cirera",10766,1310,"Other Concerts"
"Daniel Johnston",12865,1310,"Other Concerts"
"Daniel Lanois",2944,1310,"Other Concerts"
"Daniel Libeskind",6471,1310,"Other Concerts"
"Daniel O'Donnell",4158,1315,"World Concerts"
"Daniel Powter",9795,1310,"Other Concerts"
"Daniel Rodriguez",5347,1310,"Other Concerts"
"Daniela Mercury",4368,1310,"Other Concerts"
"Danielia Cotton",8863,1310,"Other Concerts"
"Danielle Howle",9754,1310,"Other Concerts"
"Danielle Peck",10158,1310,"Other Concerts"
"Danielson",9175,1310,"Other Concerts"
"Danity Kane",11075,1310,"Other Concerts"
"Danny Aiello",6124,1310,"Other Concerts"
"Danny Diablo",9666,1310,"Other Concerts"
"Danny Eason",8636,1310,"Other Concerts"
"Danny Wood",11902,1310,"Other Concerts"
"Danzig",4136,1310,"Other Concerts"
"Dao Jones",12037,1310,"Other Concerts"
"Daphne Loves Derby",12680,1310,"Other Concerts"
"Daphnis and Chloe",7189,1310,"Other Concerts"
"Dar Williams",1536,1306,"Country and Folk"
"Dariush",3014,1310,"Other Concerts"
"Dark Arena CD Release Party",9425,1310,"Other Concerts"
"Dark Funeral",10561,1308,"Hard Rock"
"Dark Lotus",5372,1310,"Other Concerts"
"Dark Star Midnight Jam",8433,1310,"Other Concerts"
"Dark Star Orchestra",1690,1304,"Classic Rock"
"Dark Tranquility",8387,1310,"Other Concerts"
"Darkest Hour",8755,1310,"Other Concerts"
"Darlene Love",11860,1310,"Other Concerts"
"Darol Anger",14064,1310,"Other Concerts"
"Darren Hayes",13038,1308,"Hard Rock"
"Darryl Worley",6242,1310,"Other Concerts"
"Daryl Hall",5066,1310,"Other Concerts"
"Daryl Stuermer",1922,1310,"Other Concerts"
"Dashboard Confessional",2159,1310,"Other Concerts"
"Dashburns",12209,1310,"Other Concerts"
"Datarock",14579,1310,"Other Concerts"
"Daughtry",12332,1301,"Alternative Rock"
"Dave Alvin",8301,1310,"Other Concerts"
"Dave Alvin & the Guilty Men",8795,1310,"Other Concerts"
"Dave Barnes",12308,1310,"Other Concerts"
"Dave Binder",8236,1310,"Other Concerts"
"Dave Brubeck",1807,1303,"Blues and Jazz"
"Dave Creighton Organization",13632,1310,"Other Concerts"
"Dave Davies",5609,1310,"Other Concerts"
"Dave Douglas Quintet",13968,1310,"Other Concerts"
"Dave Edmunds",2902,1310,"Other Concerts"
"Dave Gahan",4392,1310,"Other Concerts"
"Dave Holland Big Band",6518,1303,"Blues and Jazz"
"Dave Koz",1052,1303,"Blues and Jazz"
"Dave Mason",2900,1304,"Classic Rock"
"Dave Matthews and Tim Reynolds",7695,1310,"Other Concerts"
"Dave Matthews Band",218,1301,"Alternative Rock"
"Dave Matthews Tribute Band",10691,1310,"Other Concerts"
"Dave Navarro",2053,1310,"Other Concerts"
"Dave Peck Trio",8323,1310,"Other Concerts"
"Dave Seabough Orchestra",13367,1310,"Other Concerts"
"Dave Tamkin",8936,1310,"Other Concerts"
"Dave Weckl",11305,1310,"Other Concerts"
"Dave's Planet",8756,1310,"Other Concerts"
"Davey D Mayo Jam",1884,1310,"Other Concerts"
"David 'Fathead' Newman",13946,1310,"Other Concerts"
"David Allan Coe",6530,1306,"Country and Folk"
"David Bazan",9350,1310,"Other Concerts"
"David Benoit",1324,1310,"Other Concerts"
"David Bergen",6472,1310,"Other Concerts"
"David Bisbal",4892,1310,"Other Concerts"
"David Bowie",219,1310,"Other Concerts"
"David Bromberg",6527,1306,"Country and Folk"
"David Byrne",1865,1310,"Other Concerts"
"David Cassidy",1678,1311,"Pop"
"David Clayton-Thomas",13739,1310,"Other Concerts"
"David Cox",5476,1310,"Other Concerts"
"David Crosby",3905,1304,"Classic Rock"
"David Crowder Band",9918,1310,"Other Concerts"
"David Frizzell",14025,1310,"Other Concerts"
"David Gates",4176,1310,"Other Concerts"
"David Gergen",6643,1310,"Other Concerts"
"David Gilmour",8024,1310,"Other Concerts"
"David Gray",1550,1310,"Other Concerts"
"David Grisman",2846,1310,"Other Concerts"
"David Halen",13540,1310,"Other Concerts"
"David Jones",13451,1310,"Other Concerts"
"David LaFlamme Band",12681,1310,"Other Concerts"
"David Lanz",7374,1310,"Other Concerts"
"David Lee Garza",5192,1310,"Other Concerts"
"David Lee Roth",2026,1310,"Other Concerts"
"David Lindley",8148,1310,"Other Concerts"
"David Lynch",12414,1310,"Other Concerts"
"David Mamet",5791,1310,"Other Concerts"
"David Mead",9089,1310,"Other Concerts"
"David Miller",14300,1310,"Other Concerts"
"David Phelps",4893,1310,"Other Concerts"
"David Roth",14975,1310,"Other Concerts"
"David Sanborn",1691,1303,"Blues and Jazz"
"David Stone",14976,1310,"Other Concerts"
"David Sylvian",2570,1310,"Other Concerts"
"David Usher",4906,1310,"Other Concerts"
"David White",11178,1310,"Other Concerts"
"David Wilcox",4188,1310,"Other Concerts"
"Davis Gaines",6240,1310,"Other Concerts"
"Davy Jones",5737,1311,"Pop"
"Dawning Outlook",14556,1310,"Other Concerts"
"Dayhota",13266,1310,"Other Concerts"
"Days of the New",9778,1310,"Other Concerts"
"Daytime Emmy Awards",1836,1302,"Awards and TV Shows"
"Daz Dillinger",6859,1310,"Other Concerts"
"DC Talk",1885,1310,"Other Concerts"
"DCI: Drum Corps International",12840,1310,"Other Concerts"
"De La Soul",226,1310,"Other Concerts"
"De Mayimbe a Mayimbe",12824,1310,"Other Concerts"
"Dead Can Dance",6969,1310,"Other Concerts"
"Dead Child",10562,1310,"Other Concerts"
"Dead Even Last Show",11613,1310,"Other Concerts"
"Dead Kennedys",3877,1310,"Other Concerts"
"Dead Man's Party",11142,1310,"Other Concerts"
"Dead Meadow",14672,1310,"Other Concerts"
"Dead Moon",9622,1310,"Other Concerts"
"Dead Schembechlers",10737,1310,"Other Concerts"
"Dead Syndicate",11372,1310,"Other Concerts"
"Dead To Fall",9868,1310,"Other Concerts"
"Deadboy & The Elephantmen",9667,1310,"Other Concerts"
"Deadeye Dick",13646,1310,"Other Concerts"
"Deadstar Assembly",11903,1310,"Other Concerts"
"Deaf Pedestrians",7440,1310,"Other Concerts"
"Dean & Britta",14604,1310,"Other Concerts"
"Dean Christopher",13810,1310,"Other Concerts"
"Dean Wareham",12682,1310,"Other Concerts"
"Deana Carter",6752,1310,"Other Concerts"
"Deanna Bogart",8111,1310,"Other Concerts"
"Dear Leader",11233,1310,"Other Concerts"
"Dearborn",11553,1310,"Other Concerts"
"Death By Decibels",14408,1310,"Other Concerts"
"Death By Design",8643,1310,"Other Concerts"
"Death Cab for Cutie",2610,1310,"Other Concerts"
"Debashish Bhattacharya",10929,1310,"Other Concerts"
"Debbie Davies",10705,1310,"Other Concerts"
"Debbie Friedman",3911,1310,"Other Concerts"
"Debbie Reynolds",2873,1310,"Other Concerts"
"Deborah Brown",13341,1310,"Other Concerts"
"Deborah Coleman",6768,1310,"Other Concerts"
"Deborah Gibson",7921,1310,"Other Concerts"
"Deborah Harry",14421,1310,"Other Concerts"
"Decadas",1826,1310,"Other Concerts"
"December Metal",11808,1310,"Other Concerts"
"Deck The Hall",12748,1310,"Other Concerts"
"Deck the Hall Ball",1418,1310,"Other Concerts"
"Deconstruct",9074,1310,"Other Concerts"
"Deep Banana Blackout",6916,1310,"Other Concerts"
"Deep Purple",227,1304,"Classic Rock"
"Deerhoof",10928,1310,"Other Concerts"
"Deerhunter",13437,1310,"Other Concerts"
"Def Leppard",230,1308,"Hard Rock"
"Def Poetry Jam",2805,1310,"Other Concerts"
"Default",2957,1310,"Other Concerts"
"Deftones",1189,1308,"Hard Rock"
"Deicide",10855,1310,"Other Concerts"
"Deke Dickerson",11373,1310,"Other Concerts"
"Del",9186,1310,"Other Concerts"
"Del Castillo",9351,1310,"Other Concerts"
"Del McCoury",9973,1310,"Other Concerts"
"Del McCoury Band",4894,1310,"Other Concerts"
"Del Shores' Sordid Lives",10626,1310,"Other Concerts"
"Del Tha Funkee Homosapien",10337,1310,"Other Concerts"
"Delbert McClinton",232,1301,"Alternative Rock"
"Delerium",6709,1310,"Other Concerts"
"Delirious?",2857,1310,"Other Concerts"
"Delta 88",13247,1310,"Other Concerts"
"Deluxe Leisure King",8937,1310,"Other Concerts"
"Dem Franchize Boyz",9096,1310,"Other Concerts"
"Demented Are Go",8625,1310,"Other Concerts"
"Demetri Martin",10563,1312,"Punk Rock"
"Democracy Ball",6580,1310,"Other Concerts"
"Demolition Doll Rods",9352,1310,"Other Concerts"
"Demon Hunter",8898,1310,"Other Concerts"
"Dennis Deyoung",233,1300,"Adult Contemporary"
"Dennis Edwards",12831,1310,"Other Concerts"
"Dennis Tufano",9974,1310,"Other Concerts"
"Dennis Winslett Quintet",13335,1310,"Other Concerts"
"Dentistry The Metal Chapter",9919,1310,"Other Concerts"
"Denyce Graves",3498,1310,"Other Concerts"
"Depeche Mode",237,1310,"Other Concerts"
"Der Fliegande Hollander",1429,1310,"Other Concerts"
"Der Rosenkavalier",6239,1310,"Other Concerts"
"Derek Trucks Band",5606,1303,"Blues and Jazz"
"Derelikt Red",12839,1310,"Other Concerts"
"Descarga",10334,1310,"Other Concerts"
"Desmond Dekker",6983,1310,"Other Concerts"
"Desperado",9751,1310,"Other Concerts"
"Destinys Child",985,1310,"Other Concerts"
"Destroyer 666",10833,1310,"Other Concerts"
"Destruction",11541,1310,"Other Concerts"
"Detholz!",13227,1310,"Other Concerts"
"Detour",11105,1310,"Other Concerts"
"Detrahis",14125,1310,"Other Concerts"
"Detroit Concerts",11226,1310,"Other Concerts"
"Detroit Dancehall Queen",13211,1310,"Other Concerts"
"Detroit Music Festival",3041,1310,"Other Concerts"
"Detroit Music Showcase",14091,1310,"Other Concerts"
"Detroit Sounds and Spirits",12038,1310,"Other Concerts"
"Detroit Soundz",10272,1310,"Other Concerts"
"Detroit Symphony Orchestra",3010,1305,"Classical and Orchestra"
"Deuce Dirty",11809,1310,"Other Concerts"
"Deus",8609,1310,"Other Concerts"
"Devendra Banhart",9454,1310,"Other Concerts"
"Devil Music Ensemble",10680,1310,"Other Concerts"
